id	form	gloss	pos	root	root_gloss	deriv	morphemes
COG-060.cika	suposisionecika	little 'assumption'; small/dear 'assumption'	noun	suposisione	assumption	diminutive	suposisione+ci+ka
COG-060.goka	suposisionegoka	big 'assumption'; great 'assumption'	noun	suposisione	assumption	augmentative	suposisione+go+ka
COG-060.deka	suposisionedeka	place of/for 'assumption'	noun	suposisione	assumption	place	suposisione+de+ka
COG-061.ka	concusioneka	conclusion	noun	concusione	conclusion	noun	concusione+ka
COG-061.pe	concusionepe	of/like 'conclusion'; 'conclusion'-related	modifier	concusione	conclusion	modifier	concusione+pe
COG-061.to	concusioneto	to use/apply 'conclusion'; to act as 'conclusion'	verb	concusione	conclusion	verb	concusione+to
COG-061.cika	concusionecika	little 'conclusion'; small/dear 'conclusion'	noun	concusione	conclusion	diminutive	concusione+ci+ka
COG-061.goka	concusionegoka	big 'conclusion'; great 'conclusion'	noun	concusione	conclusion	augmentative	concusione+go+ka
COG-061.deka	concusionedeka	place of/for 'conclusion'	noun	concusione	conclusion	place	concusione+de+ka
COG-062.ka	cenaka	belief / conviction	noun	cena	belief / conviction	noun	cena+ka
COG-062.pe	cenape	of/like 'belief / conviction'; 'belief / conviction'-related	modifier	cena	belief / conviction	modifier	cena+pe
COG-062.to	cenato	to use/apply 'belief / conviction'; to act as 'belief / conviction'	verb	cena	belief / conviction	verb	cena+to
COG-062.cika	cenacika	little 'belief / conviction'; small/dear 'belief / conviction'	noun	cena	belief / conviction	diminutive	cena+ci+ka
COG-062.goka	cenagoka	big 'belief / conviction'; great 'belief / conviction'	noun	cena	belief / conviction	augmentative	cena+go+ka
COG-062.deka	cenadeka	place of/for 'belief / conviction'	noun	cena	belief / conviction	place	cena+de+ka
COG-063.ka	damiluka	conscience	noun	damilu	conscience	noun	damilu+ka
COG-063.pe	damilupe	of/like 'conscience'; 'conscience'-related	modifier	damilu	conscience	modifier	damilu+pe
COG-063.to	damiluto	to use/apply 'conscience'; to act as 'conscience'	verb	damilu	conscience	verb	damilu+to
COG-063.cika	damilucika	little 'conscience'; small/dear 'conscience'	noun	damilu	conscience	diminutive	damilu+ci+ka
COG-063.goka	damilugoka	big 'conscience'; great 'conscience'	noun	damilu	conscience	augmentative	damilu+go+ka
COG-063.deka	damiludeka	place of/for 'conscience'	noun	damilu	conscience	place	damilu+de+ka
COG-064.ka	imayinasioneka	imagination	noun	imayinasione	imagination	noun	imayinasione+ka
COG-064.pe	imayinasionepe	of/like 'imagination'; 'imagination'-related	modifier	imayinasione	imagination	modifier	imayinasione+pe
COG-064.to	imayinasioneto	to use/apply 'imagination'; to act as 'imagination'	verb	imayinasione	imagination	verb	imayinasione+to
COG-064.cika	imayinasionecika	little 'imagination'; small/dear 'imagination'	noun	imayinasione	imagination	diminutive	imayinasione+ci+ka
COG-064.goka	imayinasionegoka	big 'imagination'; great 'imagination'	noun	imayinasione	imagination	augmentative	imayinasione+go+ka
COG-064.deka	imayinasionedeka	place of/for 'imagination'	noun	imayinasione	imagination	place	imayinasione+de+ka
COG-065.to	capileto	to 'understand-grasp'	verb	capile	understand-grasp	verb	capile+to
COG-065.ka	capileka	act of 'understand-grasp'; a 'understand-grasp'	noun	capile	understand-grasp	noun	capile+ka
COG-065.pe	capilepe	'understand-grasp'-ing	modifier	capile	understand-grasp	modifier	capile+pe
COG-065.kika	capilekika	one who 'understand-grasp's; 'understand-grasp'-er	noun	capile	understand-grasp	agent	capile+ki+ka
COG-065.tuka	capiletuka	tool/means for 'understand-grasp'	noun	capile	understand-grasp	instrument	capile+tu+ka
COG-065.boka	capileboka	thing 'understand-grasp'-ed; result of 'understand-grasp'	noun	capile	understand-grasp	patient/result	capile+bo+ka
COG-065.deka	capiledeka	place for 'understand-grasp'	noun	capile	understand-grasp	place	capile+de+ka
COG-065.tato	capiletato	to make/cause to 'understand-grasp'	verb	capile	understand-grasp	causative	capile+ta+to
COG-065.pito	capilepito	to begin to 'understand-grasp'	verb	capile	understand-grasp	inchoative	capile+pi+to
COG-065.takika	capiletakika	one who makes/causes 'understand-grasp'; instigator of 'understand-grasp'	noun	capile	understand-grasp	causative-agent	capile+ta+ki+ka
COG-065.taboka	capiletaboka	what is brought about by 'understand-grasp'	noun	capile	understand-grasp	causative-result	capile+ta+bo+ka
COG-065.kideka	capilekideka	place of the one who 'understand-grasp's	noun	capile	understand-grasp	agent-place	capile+ki+de+ka
COG-066.to	likaito	to 'comprehend / fathom'	verb	likai	comprehend / fathom	verb	likai+to
COG-066.ka	likaika	act of 'comprehend / fathom'; a 'comprehend / fathom'	noun	likai	comprehend / fathom	noun	likai+ka
COG-066.pe	likaipe	'comprehend / fathom'-ing	modifier	likai	comprehend / fathom	modifier	likai+pe
COG-066.kika	likaikika	one who 'comprehend / fathom's; 'comprehend / fathom'-er	noun	likai	comprehend / fathom	agent	likai+ki+ka
COG-066.tuka	likaituka	tool/means for 'comprehend / fathom'	noun	likai	comprehend / fathom	instrument	likai+tu+ka
COG-066.boka	likaiboka	thing 'comprehend / fathom'-ed; result of 'comprehend / fathom'	noun	likai	comprehend / fathom	patient/result	likai+bo+ka
COG-066.deka	likaideka	place for 'comprehend / fathom'	noun	likai	comprehend / fathom	place	likai+de+ka
COG-066.tato	likaitato	to make/cause to 'comprehend / fathom'	verb	likai	comprehend / fathom	causative	likai+ta+to
COG-066.pito	likaipito	to begin to 'comprehend / fathom'	verb	likai	comprehend / fathom	inchoative	likai+pi+to
COG-066.takika	likaitakika	one who makes/causes 'comprehend / fathom'; instigator of 'comprehend / fathom'	noun	likai	comprehend / fathom	causative-agent	likai+ta+ki+ka
COG-066.taboka	likaitaboka	what is brought about by 'comprehend / fathom'	noun	likai	comprehend / fathom	causative-result	likai+ta+bo+ka
COG-066.kideka	likaikideka	place of the one who 'comprehend / fathom's	noun	likai	comprehend / fathom	agent-place	likai+ki+de+ka
COG-067.to	kangaeto	to 'ponder / reflect'	verb	kangae	ponder / reflect	verb	kangae+to
COG-067.ka	kangaeka	act of 'ponder / reflect'; a 'ponder / reflect'	noun	kangae	ponder / reflect	noun	kangae+ka
COG-067.pe	kangaepe	'ponder / reflect'-ing	modifier	kangae	ponder / reflect	modifier	kangae+pe
COG-067.kika	kangaekika	one who 'ponder / reflect's; 'ponder / reflect'-er	noun	kangae	ponder / reflect	agent	kangae+ki+ka
COG-067.tuka	kangaetuka	tool/means for 'ponder / reflect'	noun	kangae	ponder / reflect	instrument	kangae+tu+ka
COG-067.boka	kangaeboka	thing 'ponder / reflect'-ed; result of 'ponder / reflect'	noun	kangae	ponder / reflect	patient/result	kangae+bo+ka
COG-067.deka	kangaedeka	place for 'ponder / reflect'	noun	kangae	ponder / reflect	place	kangae+de+ka
COG-067.tato	kangaetato	to make/cause to 'ponder / reflect'	verb	kangae	ponder / reflect	causative	kangae+ta+to
COG-067.pito	kangaepito	to begin to 'ponder / reflect'	verb	kangae	ponder / reflect	inchoative	kangae+pi+to
COG-067.takika	kangaetakika	one who makes/causes 'ponder / reflect'; instigator of 'ponder / reflect'	noun	kangae	ponder / reflect	causative-agent	kangae+ta+ki+ka
COG-067.taboka	kangaetaboka	what is brought about by 'ponder / reflect'	noun	kangae	ponder / reflect	causative-result	kangae+ta+bo+ka
COG-067.kideka	kangaekideka	place of the one who 'ponder / reflect's	noun	kangae	ponder / reflect	agent-place	kangae+ki+de+ka
COG-068.to	omoidasuto	to 'recall / recollect'	verb	omoidasu	recall / recollect	verb	omoidasu+to
COG-068.ka	omoidasuka	act of 'recall / recollect'; a 'recall / recollect'	noun	omoidasu	recall / recollect	noun	omoidasu+ka
COG-068.pe	omoidasupe	'recall / recollect'-ing	modifier	omoidasu	recall / recollect	modifier	omoidasu+pe
COG-068.kika	omoidasukika	one who 'recall / recollect's; 'recall / recollect'-er	noun	omoidasu	recall / recollect	agent	omoidasu+ki+ka
COG-068.tuka	omoidasutuka	tool/means for 'recall / recollect'	noun	omoidasu	recall / recollect	instrument	omoidasu+tu+ka
COG-068.boka	omoidasuboka	thing 'recall / recollect'-ed; result of 'recall / recollect'	noun	omoidasu	recall / recollect	patient/result	omoidasu+bo+ka
COG-068.deka	omoidasudeka	place for 'recall / recollect'	noun	omoidasu	recall / recollect	place	omoidasu+de+ka
COG-068.tato	omoidasutato	to make/cause to 'recall / recollect'	verb	omoidasu	recall / recollect	causative	omoidasu+ta+to
COG-068.pito	omoidasupito	to begin to 'recall / recollect'	verb	omoidasu	recall / recollect	inchoative	omoidasu+pi+to
COG-068.takika	omoidasutakika	one who makes/causes 'recall / recollect'; instigator of 'recall / recollect'	noun	omoidasu	recall / recollect	causative-agent	omoidasu+ta+ki+ka
COG-068.taboka	omoidasutaboka	what is brought about by 'recall / recollect'	noun	omoidasu	recall / recollect	causative-result	omoidasu+ta+bo+ka
COG-068.kideka	omoidasukideka	place of the one who 'recall / recollect's	noun	omoidasu	recall / recollect	agent-place	omoidasu+ki+de+ka
COG-069.ka	pelipika	act of 'perceive / discern'; a 'perceive / discern'	noun	pelipi	perceive / discern	noun	pelipi+ka
COG-069.pe	pelipipe	'perceive / discern'-ing	modifier	pelipi	perceive / discern	modifier	pelipi+pe
COG-069.kika	pelipikika	one who 'perceive / discern's; 'perceive / discern'-er	noun	pelipi	perceive / discern	agent	pelipi+ki+ka
COG-069.tuka	pelipituka	tool/means for 'perceive / discern'	noun	pelipi	perceive / discern	instrument	pelipi+tu+ka
COG-069.boka	pelipiboka	thing 'perceive / discern'-ed; result of 'perceive / discern'	noun	pelipi	perceive / discern	patient/result	pelipi+bo+ka
COG-069.deka	pelipideka	place for 'perceive / discern'	noun	pelipi	perceive / discern	place	pelipi+de+ka
COG-069.tato	pelipitato	to make/cause to 'perceive / discern'	verb	pelipi	perceive / discern	causative	pelipi+ta+to
COG-069.pito	pelipipito	to begin to 'perceive / discern'	verb	pelipi	perceive / discern	inchoative	pelipi+pi+to
COG-069.takika	pelipitakika	one who makes/causes 'perceive / discern'; instigator of 'perceive / discern'	noun	pelipi	perceive / discern	causative-agent	pelipi+ta+ki+ka
COG-069.taboka	pelipitaboka	what is brought about by 'perceive / discern'	noun	pelipi	perceive / discern	causative-result	pelipi+ta+bo+ka
COG-069.kideka	pelipikideka	place of the one who 'perceive / discern's	noun	pelipi	perceive / discern	agent-place	pelipi+ki+de+ka
COG-070.to	leconoseto	to 'recognize'	verb	leconose	recognize	verb	leconose+to
COG-070.ka	leconoseka	act of 'recognize'; a 'recognize'	noun	leconose	recognize	noun	leconose+ka
COG-070.pe	leconosepe	'recognize'-ing	modifier	leconose	recognize	modifier	leconose+pe
COG-070.kika	leconosekika	one who 'recognize's; 'recognize'-er	noun	leconose	recognize	agent	leconose+ki+ka
COG-070.tuka	leconosetuka	tool/means for 'recognize'	noun	leconose	recognize	instrument	leconose+tu+ka
COG-070.boka	leconoseboka	thing 'recognize'-ed; result of 'recognize'	noun	leconose	recognize	patient/result	leconose+bo+ka
COG-070.deka	leconosedeka	place for 'recognize'	noun	leconose	recognize	place	leconose+de+ka
COG-070.tato	leconosetato	to make/cause to 'recognize'	verb	leconose	recognize	causative	leconose+ta+to
COG-070.pito	leconosepito	to begin to 'recognize'	verb	leconose	recognize	inchoative	leconose+pi+to
COG-070.takika	leconosetakika	one who makes/causes 'recognize'; instigator of 'recognize'	noun	leconose	recognize	causative-agent	leconose+ta+ki+ka
COG-070.taboka	leconosetaboka	what is brought about by 'recognize'	noun	leconose	recognize	causative-result	leconose+ta+bo+ka
COG-070.kideka	leconosekideka	place of the one who 'recognize's	noun	leconose	recognize	agent-place	leconose+ki+de+ka
COG-071.to	sosetato	to 'suspect'	verb	soseta	suspect	verb	soseta+to
COG-071.ka	sosetaka	act of 'suspect'; a 'suspect'	noun	soseta	suspect	noun	soseta+ka
COG-071.pe	sosetape	'suspect'-ing	modifier	soseta	suspect	modifier	soseta+pe
COG-071.kika	sosetakika	one who 'suspect's; 'suspect'-er	noun	soseta	suspect	agent	soseta+ki+ka
COG-071.tuka	sosetatuka	tool/means for 'suspect'	noun	soseta	suspect	instrument	soseta+tu+ka
COG-071.boka	sosetaboka	thing 'suspect'-ed; result of 'suspect'	noun	soseta	suspect	patient/result	soseta+bo+ka
COG-071.deka	sosetadeka	place for 'suspect'	noun	soseta	suspect	place	soseta+de+ka
COG-071.tato	sosetatato	to make/cause to 'suspect'	verb	soseta	suspect	causative	soseta+ta+to
COG-071.pito	sosetapito	to begin to 'suspect'	verb	soseta	suspect	inchoative	soseta+pi+to
COG-071.takika	sosetatakika	one who makes/causes 'suspect'; instigator of 'suspect'	noun	soseta	suspect	causative-agent	soseta+ta+ki+ka
COG-071.taboka	sosetataboka	what is brought about by 'suspect'	noun	soseta	suspect	causative-result	soseta+ta+bo+ka
COG-071.kideka	sosetakideka	place of the one who 'suspect's	noun	soseta	suspect	agent-place	soseta+ki+de+ka
COG-072.to	bunekito	to 'analyze / break-down'	verb	buneki	analyze / break-down	verb	buneki+to
COG-072.ka	bunekika	act of 'analyze / break-down'; a 'analyze / break-down'	noun	buneki	analyze / break-down	noun	buneki+ka
COG-072.pe	bunekipe	'analyze / break-down'-ing	modifier	buneki	analyze / break-down	modifier	buneki+pe
COG-072.kika	bunekikika	one who 'analyze / break-down's; 'analyze / break-down'-er	noun	buneki	analyze / break-down	agent	buneki+ki+ka
COG-072.tuka	bunekituka	tool/means for 'analyze / break-down'	noun	buneki	analyze / break-down	instrument	buneki+tu+ka
COG-072.boka	bunekiboka	thing 'analyze / break-down'-ed; result of 'analyze / break-down'	noun	buneki	analyze / break-down	patient/result	buneki+bo+ka
COG-072.deka	bunekideka	place for 'analyze / break-down'	noun	buneki	analyze / break-down	place	buneki+de+ka
COG-072.tato	bunekitato	to make/cause to 'analyze / break-down'	verb	buneki	analyze / break-down	causative	buneki+ta+to
COG-072.pito	bunekipito	to begin to 'analyze / break-down'	verb	buneki	analyze / break-down	inchoative	buneki+pi+to
COG-072.takika	bunekitakika	one who makes/causes 'analyze / break-down'; instigator of 'analyze / break-down'	noun	buneki	analyze / break-down	causative-agent	buneki+ta+ki+ka
COG-072.taboka	bunekitaboka	what is brought about by 'analyze / break-down'	noun	buneki	analyze / break-down	causative-result	buneki+ta+bo+ka
COG-072.kideka	bunekikideka	place of the one who 'analyze / break-down's	noun	buneki	analyze / break-down	agent-place	buneki+ki+de+ka
COG-073.to	kubesuto	to 'distinguish / tell apart'	verb	kubesu	distinguish / tell apart	verb	kubesu+to
COG-073.ka	kubesuka	act of 'distinguish / tell apart'; a 'distinguish / tell apart'	noun	kubesu	distinguish / tell apart	noun	kubesu+ka
COG-073.pe	kubesupe	'distinguish / tell apart'-ing	modifier	kubesu	distinguish / tell apart	modifier	kubesu+pe
COG-073.kika	kubesukika	one who 'distinguish / tell apart's; 'distinguish / tell apart'-er	noun	kubesu	distinguish / tell apart	agent	kubesu+ki+ka
COG-073.tuka	kubesutuka	tool/means for 'distinguish / tell apart'	noun	kubesu	distinguish / tell apart	instrument	kubesu+tu+ka
COG-073.boka	kubesuboka	thing 'distinguish / tell apart'-ed; result of 'distinguish / tell apart'	noun	kubesu	distinguish / tell apart	patient/result	kubesu+bo+ka
COG-073.deka	kubesudeka	place for 'distinguish / tell apart'	noun	kubesu	distinguish / tell apart	place	kubesu+de+ka
COG-073.tato	kubesutato	to make/cause to 'distinguish / tell apart'	verb	kubesu	distinguish / tell apart	causative	kubesu+ta+to
COG-073.pito	kubesupito	to begin to 'distinguish / tell apart'	verb	kubesu	distinguish / tell apart	inchoative	kubesu+pi+to
COG-073.takika	kubesutakika	one who makes/causes 'distinguish / tell apart'; instigator of 'distinguish / tell apart'	noun	kubesu	distinguish / tell apart	causative-agent	kubesu+ta+ki+ka
COG-073.taboka	kubesutaboka	what is brought about by 'distinguish / tell apart'	noun	kubesu	distinguish / tell apart	causative-result	kubesu+ta+bo+ka
COG-073.kideka	kubesukideka	place of the one who 'distinguish / tell apart's	noun	kubesu	distinguish / tell apart	agent-place	kubesu+ki+de+ka
COG-074.pe	fahamupe	aware / conscious	modifier	fahamu	aware / conscious	modifier	fahamu+pe
COG-074.ka	fahamuka	'aware / conscious'-ness; the quality 'aware / conscious'	noun	fahamu	aware / conscious	noun	fahamu+ka
COG-074.paka	fahamupaka	'aware / conscious'-ness; state of being 'aware / conscious'	noun	fahamu	aware / conscious	quality	fahamu+pa+ka
COG-074.kupe	fahamukupe	opposite of 'aware / conscious'; un-'aware / conscious'	modifier	fahamu	aware / conscious	opposite	fahamu+ku+pe
COG-074.tato	fahamutato	to make 'aware / conscious'	verb	fahamu	aware / conscious	causative	fahamu+ta+to
COG-074.pito	fahamupito	to become 'aware / conscious'	verb	fahamu	aware / conscious	inchoative	fahamu+pi+to
COG-074.gope	fahamugope	very 'aware / conscious'; intensely 'aware / conscious'	modifier	fahamu	aware / conscious	augmentative	fahamu+go+pe
COG-074.cipe	fahamucipe	'aware / conscious'-ish; somewhat 'aware / conscious'	modifier	fahamu	aware / conscious	diminutive	fahamu+ci+pe
COG-074.kupaka	fahamukupaka	un-'aware / conscious'-ness; the quality of being not 'aware / conscious'	noun	fahamu	aware / conscious	opposite-quality	fahamu+ku+pa+ka
COG-074.takika	fahamutakika	one who makes things 'aware / conscious'	noun	fahamu	aware / conscious	causative-agent	fahamu+ta+ki+ka
COG-075.pe	lasionalepe	rational / logical	modifier	lasionale	rational / logical	modifier	lasionale+pe
COG-075.ka	lasionaleka	'rational / logical'-ness; the quality 'rational / logical'	noun	lasionale	rational / logical	noun	lasionale+ka
COG-075.paka	lasionalepaka	'rational / logical'-ness; state of being 'rational / logical'	noun	lasionale	rational / logical	quality	lasionale+pa+ka
COG-075.kupe	lasionalekupe	opposite of 'rational / logical'; un-'rational / logical'	modifier	lasionale	rational / logical	opposite	lasionale+ku+pe
COG-075.tato	lasionaletato	to make 'rational / logical'	verb	lasionale	rational / logical	causative	lasionale+ta+to
COG-075.pito	lasionalepito	to become 'rational / logical'	verb	lasionale	rational / logical	inchoative	lasionale+pi+to
COG-075.gope	lasionalegope	very 'rational / logical'; intensely 'rational / logical'	modifier	lasionale	rational / logical	augmentative	lasionale+go+pe
COG-075.cipe	lasionalecipe	'rational / logical'-ish; somewhat 'rational / logical'	modifier	lasionale	rational / logical	diminutive	lasionale+ci+pe
COG-075.kupaka	lasionalekupaka	un-'rational / logical'-ness; the quality of being not 'rational / logical'	noun	lasionale	rational / logical	opposite-quality	lasionale+ku+pa+ka
COG-075.takika	lasionaletakika	one who makes things 'rational / logical'	noun	lasionale	rational / logical	causative-agent	lasionale+ta+ki+ka
SPE-024.ka	salutuka	greeting	noun	salutu	greeting	noun	salutu+ka
SPE-024.pe	salutupe	of/like 'greeting'; 'greeting'-related	modifier	salutu	greeting	modifier	salutu+pe
SPE-024.to	salututo	to use/apply 'greeting'; to act as 'greeting'	verb	salutu	greeting	verb	salutu+to
SPE-024.cika	salutucika	little 'greeting'; small/dear 'greeting'	noun	salutu	greeting	diminutive	salutu+ci+ka
SPE-024.goka	salutugoka	big 'greeting'; great 'greeting'	noun	salutu	greeting	augmentative	salutu+go+ka
